SEG NUM, PARENT, CHILDREN, STATUS, DIAMETER, START X, START Y, START X, END X, END Y, END Z, LENGTH, ENERGY, VELOCITY, DIST FROM ROOT, FARTHEST DIST FROM ROOT, 
905, 903, pr: 907 pr: 908 , PRIMARY, 0.119233, 14.3665, 60.9973, -14.7684, 14.9231, 59.923, -14.986, 1.22935, 122935, 0.0071082, 0, 0, 
906, 903, pr: 909 pr: 910 , PRIMARY, 0.0765763, 14.3665, 60.9973, -14.7684, 13.8011, 60.5035, -14.4792, 0.804415, 88910.5, 0.00293197, 0, 0, 
907, 905, NO CHILDREN, PRIMARY, 0.0712505, 14.9231, 59.923, -14.986, 15.1386, 59.5188, -14.9912, 0.4581, 45810, 0.00253832, 0, 0, 
908, 905, NO CHILDREN, PRIMARY, 0.0729209, 14.9231, 59.923, -14.986, 14.8811, 59.1832, -15.3148, 0.810627, 80489.3, 0.00265873, 0, 0, 
909, 906, NO CHILDREN, PRIMARY, 0.0837284, 13.8011, 60.5035, -14.4792, 13.1741, 59.7527, -14.266, 1.00113, 100113, 0.00350522, 0, 0, 
910, 906, NO CHILDREN, PRIMARY, 0.0811998, 13.8011, 60.5035, -14.4792, 13.5757, 59.4942, -13.3854, 1.50522, 133182, 0.0032967, 0, 0, 
911, 904, pr: 913 pr: 914 , PRIMARY, 0.106891, 13.491, 61.1478, -14.9206, 13.8863, 60.299, -15.7427, 1.24601, 124601, 0.00571279, 0, 0, 
912, 904, pr: 915 pr: 916 , PRIMARY, 0.122656, 13.491, 61.1478, -14.9206, 12.9758, 60.0207, -16.0577, 1.68195, 148878, 0.00752221, 0, 0, 
913, 911, NO CHILDREN, PRIMARY, 0.0718792, 13.8863, 60.299, -15.7427, 13.8743, 59.6488, -16.2481, 0.823623, 82362.1, 0.00258331, 0, 0, 
914, 911, NO CHILDREN, PRIMARY, 0.0839183, 13.8863, 60.299, -15.7427, 13.5669, 59.8267, -16.114, 0.680418, 66929, 0.00352114, 0, 0, 
915, 912, NO CHILDREN, PRIMARY, 0.061311, 12.9758, 60.0207, -16.0577, 12.734, 59.2278, -16.4051, 0.898762, 89876.5, 0.00187952, 0, 0, 
916, 912, NO CHILDREN, PRIMARY, 0.0790899, 12.9758, 60.0207, -16.0577, 13.1099, 59.5458, -16.4589, 0.635984, 51124.7, 0.00312761, 0, 0, 
917, 902, pr: 919 pr: 920 , PRIMARY, 0.161078, 11.9342, 62.1568, -13.805, 12.2976, 61.5824, -16.0726, 2.36731, 236731, 0.0129731, 0, 0, 
918, 902, pr: 925 pr: 926 , PRIMARY, 0.143521, 11.9342, 62.1568, -13.805, 12.8948, 61.6067, -14.1994, 1.17514, 112747, 0.0102991, 0, 0, 
919, 917, pr: 921 pr: 922 , PRIMARY, 0.120566, 12.2976, 61.5824, -16.0726, 13.5977, 60.8175, -17.319, 1.95671, 195671, 0.00726803, 0, 0, 
920, 917, pr: 923 pr: 924 , PRIMARY, 0.100812, 12.2976, 61.5824, -16.0726, 12.9959, 61.0525, -17.2713, 1.48502, 143201, 0.00508153, 0, 0, 
921, 919, NO CHILDREN, PRIMARY, 0.0697605, 13.5977, 60.8175, -17.319, 13.7688, 60.6178, -17.7398, 0.49627, 49627.1, 0.00243326, 0, 0, 
922, 919, NO CHILDREN, PRIMARY, 0.082504, 13.5977, 60.8175, -17.319, 13.5177, 60.0883, -18.3656, 1.27815, 105023, 0.00340346, 0, 0, 
923, 920, NO CHILDREN, PRIMARY, 0.0797482, 12.9959, 61.0525, -17.2713, 13.3483, 60.6865, -18.7288, 1.5435, 154350, 0.00317989, 0, 0, 
924, 920, NO CHILDREN, PRIMARY, 0.0676222, 12.9959, 61.0525, -17.2713, 12.8061, 60.7188, -17.7475, 0.611682, 53520.5, 0.00228638, 0, 0, 
925, 918, pr: 927 pr: 928 , PRIMARY, 0.112249, 12.8948, 61.6067, -14.1994, 13.1218, 61.5018, -14.4443, 0.349999, 34999.9, 0.00629991, 0, 0, 
926, 918, pr: 929 pr: 930 , PRIMARY, 0.0924513, 12.8948, 61.6067, -14.1994, 12.6901, 61.1492, -15.2613, 1.17421, 122863, 0.00427362, 0, 0, 
927, 925, NO CHILDREN, PRIMARY, 0.0734586, 13.1218, 61.5018, -14.4443, 14.0201, 60.8287, -15.165, 1.33394, 133394, 0.00269808, 0, 0, 
928, 925, NO CHILDREN, PRIMARY, 0.075426, 13.1218, 61.5018, -14.4443, 13.2524, 61.239, -14.7759, 0.442816, 40725.1, 0.00284454, 0, 0, 
929, 926, NO CHILDREN, PRIMARY, 0.0684313, 12.6901, 61.1492, -15.2613, 12.5673, 60.9631, -16.3666, 1.12761, 112761, 0.00234142, 0, 0, 
930, 926, NO CHILDREN, PRIMARY, 0.087545, 12.6901, 61.1492, -15.2613, 12.5048, 60.511, -16.0921, 1.0639, 94084.2, 0.00383206, 0, 0, 
931, 900, pr: 933 pr: 934 , PRIMARY, 0.19641, 12.4479, 62.3276, -10.1666, 15.1005, 62.8399, -10.6774, 2.74943, 274943, 0.0192884, 0, 0, 
932, 900, pr: 947 pr: 948 , PRIMARY, 0.212145, 12.4479, 62.3276, -10.1666, 14.4706, 61.8052, -12.0152, 2.78952, 282782, 0.0225027, 0, 0, 
933, 931, pr: 935 pr: 936 , PRIMARY, 0.113495, 15.1005, 62.8399, -10.6774, 16.0465, 63.5821, -11.1518, 1.29261, 129261, 0.00644052, 0, 0, 
934, 931, pr: 941 pr: 942 , PRIMARY, 0.151181, 15.1005, 62.8399, -10.6774, 16.4404, 63.339, -11.9005, 1.8816, 181434, 0.0114278, 0, 0, 
935, 933, pr: 937 pr: 938 , PRIMARY, 0.095042, 16.0465, 63.5821, -11.1518, 16.7141, 64.327, -11.8321, 1.2097, 120970, 0.00451649, 0, 0, 
936, 933, pr: 939 pr: 940 , PRIMARY, 0.106179, 16.0465, 63.5821, -11.1518, 17.7149, 64.0732, -11.464, 1.76697, 185486, 0.005637, 0, 0, 
937, 935, NO CHILDREN, PRIMARY, 0.0723239, 16.7141, 64.327, -11.8321, 17.2775, 64.9476, -11.9915, 0.853249, 85324.6, 0.00261538, 0, 0, 
938, 935, NO CHILDREN, PRIMARY, 0.0674302, 16.7141, 64.327, -11.8321, 17.5313, 65.018, -11.6266, 1.08974, 116394, 0.00227342, 0, 0, 
939, 936, NO CHILDREN, PRIMARY, 0.071018, 17.7149, 64.0732, -11.464, 18.5636, 64.5031, -11.6118, 0.962793, 96279.6, 0.00252178, 0, 0, 
940, 936, NO CHILDREN, PRIMARY, 0.0732175, 17.7149, 64.0732, -11.464, 18.3431, 64.0341, -11.601, 0.644148, 64582.3, 0.0026804, 0, 0, 
941, 934, pr: 943 pr: 944 , PRIMARY, 0.094088, 16.4404, 63.339, -11.9005, 17.1637, 63.5977, -12.147, 0.806729, 80672.8, 0.00442628, 0, 0, 
942, 934, pr: 945 pr: 946 , PRIMARY, 0.123994, 16.4404, 63.339, -11.9005, 17.786, 63.1995, -10.9796, 1.63647, 163130, 0.00768731, 0, 0, 
943, 941, NO CHILDREN, PRIMARY, 0.0730657, 17.1637, 63.5977, -12.147, 17.8945, 63.558, -12.4257, 0.783195, 78319.6, 0.0026693, 0, 0, 
944, 941, NO CHILDREN, PRIMARY, 0.0789302, 17.1637, 63.5977, -12.147, 17.7985, 63.2699, -11.9278, 0.747299, 80814.6, 0.00311499, 0, 0, 
945, 942, NO CHILDREN, PRIMARY, 0.0718315, 17.786, 63.1995, -10.9796, 18.1518, 63.1084, -10.4682, 0.635362, 63536.2, 0.00257989, 0, 0, 
946, 942, NO CHILDREN, PRIMARY, 0.058576, 17.786, 63.1995, -10.9796, 17.8746, 62.952, -10.2132, 0.810281, 80766.6, 0.00171557, 0, 0, 
947, 932, pr: 949 pr: 950 , PRIMARY, 0.135845, 14.4706, 61.8052, -12.0152, 14.8556, 61.7666, -12.5767, 0.681857, 68185.7, 0.00922698, 0, 0, 
948, 932, pr: 955 pr: 956 , PRIMARY, 0.12681, 14.4706, 61.8052, -12.0152, 14.5196, 61.4726, -12.9881, 1.02936, 118757, 0.00804033, 0, 0, 
949, 947, pr: 951 pr: 952 , PRIMARY, 0.100237, 14.8556, 61.7666, -12.5767, 15.3167, 61.3288, -13.9308, 1.49594, 149594, 0.00502372, 0, 0, 
950, 947, pr: 953 pr: 954 , PRIMARY, 0.0935483, 14.8556, 61.7666, -12.5767, 14.3465, 61.1481, -13.5548, 1.26434, 111385, 0.00437564, 0, 0, 
951, 949, NO CHILDREN, PRIMARY, 0.0679213, 15.3167, 61.3288, -13.9308, 15.878, 61.3889, -15.2195, 1.40694, 140694, 0.00230665, 0, 0, 
952, 949, NO CHILDREN, PRIMARY, 0.0886658, 15.3167, 61.3288, -13.9308, 15.4967, 60.7779, -14.8595, 1.09469, 131946, 0.00393081, 0, 0, 
953, 950, NO CHILDREN, PRIMARY, 0.0688715, 14.3465, 61.1481, -13.5548, 14.2593, 60.9317, -13.7273, 0.290146, 29014.6, 0.00237164, 0, 0, 
954, 950, NO CHILDREN, PRIMARY, 0.075954, 14.3465, 61.1481, -13.5548, 14.2691, 60.3964, -14.3627, 1.10615, 82039.5, 0.00288451, 0, 0, 
955, 948, pr: 957 pr: 958 , PRIMARY, 0.0997027, 14.5196, 61.4726, -12.9881, 14.7005, 61.2472, -13.4754, 0.566535, 56653.6, 0.00497032, 0, 0, 
956, 948, pr: 959 pr: 960 , PRIMARY, 0.119874, 14.5196, 61.4726, -12.9881, 14.2159, 61.2711, -13.6142, 0.724419, 84133.6, 0.00718491, 0, 0, 
957, 955, NO CHILDREN, PRIMARY, 0.0787892, 14.7005, 61.2472, -13.4754, 14.7555, 60.7197, -14.1735, 0.876735, 87673.5, 0.00310387, 0, 0, 
958, 955, NO CHILDREN, PRIMARY, 0.065745, 14.7005, 61.2472, -13.4754, 14.3948, 61.0159, -13.8184, 0.514441, 58593.4, 0.0021612, 0, 0, 
959, 956, NO CHILDREN, PRIMARY, 0.0667634, 14.2159, 61.2711, -13.6142, 14.1864, 61.1856, -13.7572, 0.16921, 16921, 0.00222868, 0, 0, 
960, 956, NO CHILDREN, PRIMARY, 0.0679761, 14.2159, 61.2711, -13.6142, 13.7248, 60.5605, -14.4678, 1.2144, 98571.1, 0.00231037, 0, 0, 
961, 898, pr: 963 pr: 964 , PRIMARY, 0.354686, 11.9806, 60.5016, -11.1368, 12.9696, 58.108, -15.1234, 4.75397, 475397, 0.0629011, 0, 0, 
962, 898, pr: 993 pr: 994 , PRIMARY, 0.306655, 11.9806, 60.5016, -11.1368, 10.1485, 59.5095, -13.1224, 2.87811, 318386, 0.0470188, 0, 0, 
963, 961, pr: 965 pr: 966 , PRIMARY, 0.236669, 12.9696, 58.108, -15.1234, 13.4192, 57.3714, -16.2466, 1.41644, 141644, 0.0280061, 0, 0, 
964, 961, pr: 979 pr: 980 , PRIMARY, 0.220419, 12.9696, 58.108, -15.1234, 13.6521, 56.5104, -17.0224, 2.5738, 202160, 0.0242923, 0, 0, 
965, 963, pr: 967 pr: 968 , PRIMARY, 0.171181, 13.4192, 57.3714, -16.2466, 13.6097, 56.5924, -16.7718, 0.958627, 95862.5, 0.0146515, 0, 0, 
966, 963, pr: 973 pr: 974 , PRIMARY, 0.131884, 13.4192, 57.3714, -16.2466, 14.0823, 56.438, -17.3154, 1.56631, 125864, 0.00869672, 0, 0, 
967, 965, pr: 969 pr: 970 , PRIMARY, 0.116988, 13.6097, 56.5924, -16.7718, 13.852, 55.2448, -17.0802, 1.40349, 140349, 0.00684306, 0, 0, 
968, 965, pr: 971 pr: 972 , PRIMARY, 0.120734, 13.6097, 56.5924, -16.7718, 13.0834, 55.2328, -18.0043, 1.90911, 163087, 0.00728834, 0, 0, 
969, 967, NO CHILDREN, PRIMARY, 0.0703094, 13.852, 55.2448, -17.0802, 13.7354, 54.4919, -17.4727, 0.857058, 85705.8, 0.00247171, 0, 0, 
970, 967, NO CHILDREN, PRIMARY, 0.0633996, 13.852, 55.2448, -17.0802, 14.4058, 54.1537, -18.0563, 1.56527, 123971, 0.00200975, 0, 0, 
971, 968, NO CHILDREN, PRIMARY, 0.0636645, 13.0834, 55.2328, -18.0043, 13.2014, 54.7498, -18.773, 0.915503, 91550.5, 0.00202658, 0, 0, 
972, 968, NO CHILDREN, PRIMARY, 0.0834145, 13.0834, 55.2328, -18.0043, 13.3419, 54.5754, -18.8081, 1.0701, 85481.7, 0.00347899, 0, 0, 
973, 966, pr: 975 pr: 976 , PRIMARY, 0.114304, 14.0823, 56.438, -17.3154, 14.0932, 55.6558, -17.7772, 0.908404, 90840.4, 0.00653272, 0, 0, 
974, 966, pr: 977 pr: 978 , PRIMARY, 0.101936, 14.0823, 56.438, -17.3154, 14.3484, 55.9235, -17.8007, 0.755657, 58373.2, 0.0051955, 0, 0, 
975, 973, NO CHILDREN, PRIMARY, 0.0786932, 14.0932, 55.6558, -17.7772, 14.1641, 55.2881, -17.8701, 0.385841, 38584.4, 0.00309631, 0, 0, 
976, 973, NO CHILDREN, PRIMARY, 0.0827882, 14.0932, 55.6558, -17.7772, 14.34, 54.7089, -17.3808, 1.05572, 135997, 0.00342694, 0, 0, 
977, 974, NO CHILDREN, PRIMARY, 0.0613689, 14.3484, 55.9235, -17.8007, 14.5974, 55.51, -17.9858, 0.516952, 51695.4, 0.00188307, 0, 0, 
978, 974, NO CHILDREN, PRIMARY, 0.0838546, 14.3484, 55.9235, -17.8007, 14.7099, 55.1491, -18.3866, 1.03614, 90674.3, 0.0035158, 0, 0, 
979, 964, pr: 981 pr: 982 , PRIMARY, 0.167951, 13.6521, 56.5104, -17.0224, 14.9784, 55.8762, -19.2771, 2.69167, 269167, 0.0141038, 0, 0, 
980, 964, pr: 987 pr: 988 , PRIMARY, 0.145377, 13.6521, 56.5104, -17.0224, 13.4104, 56.4102, -17.853, 0.870885, 103298, 0.0105672, 0, 0, 
981, 979, pr: 983 pr: 984 , PRIMARY, 0.121025, 14.9784, 55.8762, -19.2771, 15.2978, 55.6891, -21.1633, 1.92217, 192217, 0.00732349, 0, 0, 
982, 979, pr: 985 pr: 986 , PRIMARY, 0.110692, 14.9784, 55.8762, -19.2771, 14.0372, 55.9814, -20.2156, 1.3333, 136420, 0.00612636, 0, 0, 
983, 981, NO CHILDREN, PRIMARY, 0.0644305, 15.2978, 55.6891, -21.1633, 15.4369, 55.4783, -21.7218, 0.6129, 61289.9, 0.00207565, 0, 0, 
984, 981, NO CHILDREN, PRIMARY, 0.070177, 15.2978, 55.6891, -21.1633, 15.6094, 54.7987, -21.9912, 1.25507, 104830, 0.00246241, 0, 0, 
985, 982, NO CHILDREN, PRIMARY, 0.07543, 14.0372, 55.9814, -20.2156, 13.311, 56.0612, -20.6816, 0.866478, 86647.7, 0.00284484, 0, 0, 
986, 982, NO CHILDREN, PRIMARY, 0.0795915, 14.0372, 55.9814, -20.2156, 13.6025, 55.7026, -20.7907, 0.772959, 107443, 0.0031674, 0, 0, 
987, 980, pr: 989 pr: 990 , PRIMARY, 0.10316, 13.4104, 56.4102, -17.853, 13.3752, 56.3138, -18.3091, 0.46745, 46745, 0.00532103, 0, 0, 
988, 980, pr: 991 pr: 992 , PRIMARY, 0.108302, 13.4104, 56.4102, -17.853, 13.301, 56.2596, -18.1379, 0.340308, 30775.8, 0.00586466, 0, 0, 
989, 987, NO CHILDREN, PRIMARY, 0.0732832, 13.3752, 56.3138, -18.3091, 13.368, 56.4526, -19.1517, 0.853944, 85394.5, 0.00268522, 0, 0, 
990, 987, NO CHILDREN, PRIMARY, 0.0993292, 13.3752, 56.3138, -18.3091, 13.152, 56.0608, -18.8225, 0.614372, 71267.3, 0.00493314, 0, 0, 
991, 988, NO CHILDREN, PRIMARY, 0.0759741, 13.301, 56.2596, -18.1379, 12.7199, 56.1182, -18.777, 0.875326, 87532.7, 0.00288603, 0, 0, 
992, 988, NO CHILDREN, PRIMARY, 0.0854044, 13.301, 56.2596, -18.1379, 11.7943, 56.0923, -18.8368, 1.66935, 166137, 0.00364695, 0, 0, 
993, 962, pr: 995 pr: 996 , PRIMARY, 0.203867, 10.1485, 59.5095, -13.1224, 8.94856, 57.5587, -14.9376, 2.92243, 292243, 0.0207809, 0, 0, 
994, 962, pr: 1009 pr: 1010 , PRIMARY, 0.200632, 10.1485, 59.5095, -13.1224, 9.81066, 58.3278, -14.4578, 1.81493, 141538, 0.0201265, 0, 0, 
995, 993, pr: 997 pr: 998 , PRIMARY, 0.132572, 8.94856, 57.5587, -14.9376, 8.69241, 56.8049, -15.6223, 1.05006, 105006, 0.0087877, 0, 0, 
996, 993, pr: 1003 pr: 1004 , PRIMARY, 0.166793, 8.94856, 57.5587, -14.9376, 8.41233, 56.3355, -16.2442, 1.86846, 141241, 0.01391, 0, 0, 
997, 995, pr: 999 pr: 1000 , PRIMARY, 0.107961, 8.69241, 56.8049, -15.6223, 8.55336, 56.0183, -16.1389, 0.951239, 95123.8, 0.00582779, 0, 0, 
998, 995, pr: 1001 pr: 1002 , PRIMARY, 0.120761, 8.69241, 56.8049, -15.6223, 8.1648, 56.1141, -16.1383, 1.01086, 92298.3, 0.00729157, 0, 0, 
999, 997, NO CHILDREN, PRIMARY, 0.0804148, 8.55336, 56.0183, -16.1389, 8.44312, 55.6229, -16.6973, 0.693098, 69309.9, 0.00323327, 0, 0, 
1000, 997, NO CHILDREN, PRIMARY, 0.0685018, 8.55336, 56.0183, -16.1389, 8.5504, 55.7292, -16.4333, 0.412681, 30085.6, 0.00234625, 0, 0, 
1001, 998, NO CHILDREN, PRIMARY, 0.0697687, 8.1648, 56.1141, -16.1383, 7.70347, 55.6285, -16.2609, 0.680954, 68095.2, 0.00243384, 0, 0, 
1002, 998, NO CHILDREN, PRIMARY, 0.0784918, 8.1648, 56.1141, -16.1383, 8.31454, 55.0228, -16.438, 1.14157, 113522, 0.00308048, 0, 0, 
1003, 996, pr: 1005 pr: 1006 , PRIMARY, 0.11073, 8.41233, 56.3355, -16.2442, 8.21819, 56.0519, -16.449, 0.400005, 40000.5, 0.00613052, 0, 0, 
1004, 996, pr: 1007 pr: 1008 , PRIMARY, 0.0967459, 8.41233, 56.3355, -16.2442, 8.12982, 55.9551, -16.7073, 0.662551, 55040.9, 0.00467988, 0, 0, 
1005, 1003, NO CHILDREN, PRIMARY, 0.0665814, 8.21819, 56.0519, -16.449, 7.50582, 55.5909, -17.0598, 1.04555, 104555, 0.00221654, 0, 0, 
1006, 1003, NO CHILDREN, PRIMARY, 0.0797468, 8.21819, 56.0519, -16.449, 8.26362, 55.687, -16.792, 0.50293, 68661.3, 0.00317977, 0, 0, 
1007, 1004, NO CHILDREN, PRIMARY, 0.0768769, 8.12982, 55.9551, -16.7073, 7.62326, 55.5907, -17.1302, 0.753776, 75377.5, 0.00295503, 0, 0, 
1008, 1004, NO CHILDREN, PRIMARY, 0.0730429, 8.12982, 55.9551, -16.7073, 8.10783, 55.9473, -16.7081, 0.0233357, 2967.71, 0.00266763, 0, 0, 
1009, 994, pr: 1011 pr: 1012 , PRIMARY, 0.14938, 9.81066, 58.3278, -14.4578, 9.83614, 56.867, -15.7519, 1.95172, 195172, 0.0111572, 0, 0, 
1010, 994, pr: 1017 pr: 1018 , PRIMARY, 0.137231, 9.81066, 58.3278, -14.4578, 8.60368, 57.5701, -15.1569, 1.58735, 149175, 0.00941614, 0, 0, 
1011, 1009, pr: 1013 pr: 1014 , PRIMARY, 0.0984376, 9.83614, 56.867, -15.7519, 10.0494, 56.4615, -16.136, 0.597885, 59788.4, 0.00484498, 0, 0, 
1012, 1009, pr: 1015 pr: 1016 , PRIMARY, 0.114399, 9.83614, 56.867, -15.7519, 9.50637, 55.8524, -16.6104, 1.36943, 178047, 0.00654358, 0, 0, 
1013, 1011, NO CHILDREN, PRIMARY, 0.0808006, 10.0494, 56.4615, -16.136, 10.0921, 55.7015, -16.6372, 0.911341, 91134.2, 0.00326437, 0, 0, 
1014, 1011, NO CHILDREN, PRIMARY, 0.0744857, 10.0494, 56.4615, -16.136, 9.46256, 55.4581, -16.9387, 1.4126, 120243, 0.00277406, 0, 0, 
1015, 1012, NO CHILDREN, PRIMARY, 0.0848219, 9.50637, 55.8524, -16.6104, 9.19187, 55.2753, -16.8323, 0.69362, 69361.9, 0.00359738, 0, 0, 
1016, 1012, NO CHILDREN, PRIMARY, 0.0850979, 9.50637, 55.8524, -16.6104, 9.46638, 54.8324, -17.3969, 1.28856, 109169, 0.00362083, 0, 0, 
1017, 1010, pr: 1019 pr: 1020 , PRIMARY, 0.097398, 8.60368, 57.5701, -15.1569, 8.13486, 57.0731, -15.6502, 0.842665, 84266.7, 0.00474318, 0, 0, 
1018, 1010, pr: 1021 pr: 1022 , PRIMARY, 0.102606, 8.60368, 57.5701, -15.1569, 8.70206, 57.3368, -15.3276, 0.305355, 41630.6, 0.00526402, 0, 0, 
1019, 1017, NO CHILDREN, PRIMARY, 0.0806962, 8.13486, 57.0731, -15.6502, 7.49934, 56.5893, -15.9169, 0.842071, 84207.1, 0.00325594, 0, 0, 
1020, 1017, NO CHILDREN, PRIMARY, 0.0785862, 8.13486, 57.0731, -15.6502, 7.97167, 56.4569, -15.8366, 0.664197, 72946.8, 0.0030879, 0, 0, 
1021, 1018, NO CHILDREN, PRIMARY, 0.0686224, 8.70206, 57.3368, -15.3276, 8.8299, 56.9288, -15.4022, 0.433991, 43398.8, 0.00235452, 0, 0, 
1022, 1018, NO CHILDREN, PRIMARY, 0.0673202, 8.70206, 57.3368, -15.3276, 8.72361, 56.7277, -15.7064, 0.717637, 64152.1, 0.002266, 0, 0, 
